Gen,NbVert,tRewAvg,tRewMax,tDistMax,vRewAvg,vRewMax,vDistMax,vSuccess,T_mutat,T_eval,T_val,T_total,seed,instrType,instrSetName
5,2085,-313.53,-143.16,146.03,-153.74,-133.15,137.66,0.27,2.09,475.17,4.83,2252.43,3,fixedpt,compBare
6,2086,-290.26,-130.51,130.51,-145.35,-136.55,136.55,0.0,2.34,467.29,5.07,2737.18,3,fixedpt,compBare
7,2094,-265.14,-119.24,119.41,-131.76,-122.04,122.38,0.02,2.23,504.36,3.57,3257.56,3,fixedpt,compBare
8,2097,-255.39,-105.64,109.57,-115.59,-115.58,120.09,0.27,2.47,501.14,4.91,3776.61,3,fixedpt,compBare
9,2103,-269.87,-101.21,104.43,-116.24,-114.88,119.17,0.26,2.89,454.74,5.4,4248.59,3,fixedpt,compBare
10,2099,-244.47,-95.43,99.29,-114.03,-110.63,114.81,0.25,2.95,493.85,5.64,4761.29,3,fixedpt,compBare
11,2107,-234.6,-90.44,95.04,-114.08,-109.98,114.2,0.25,3.24,517.0,5.85,5297.11,3,fixedpt,compBare
12,2107,-231.08,-99.39,102.58,-109.83,-108.74,113.25,0.27,3.33,506.07,6.34,5823.0,3,fixedpt,compBare
13,2110,-231.34,-97.71,101.36,-109.74,-107.08,111.26,0.25,3.63,569.71,7.36,6414.48,3,fixedpt,compBare
14,2105,-213.24,-87.61,91.13,-108.26,-107.95,112.24,0.26,3.6,583.01,6.8,7016.49,3,fixedpt,compBare
15,2117,-213.89,-100.28,104.3,-108.83,-107.28,110.66,0.2,3.78,629.78,7.3,7667.34,3,fixedpt,compBare
16,2118,-200.08,-97.0,99.76,-109.05,-106.83,110.33,0.21,3.88,602.64,6.94,8291.47,3,fixedpt,compBare
17,2121,-190.13,-95.88,99.46,-110.07,-105.3,109.58,0.26,3.64,646.23,6.47,8957.68,3,fixedpt,compBare
18,2122,-183.47,-96.27,99.96,-106.92,-101.17,104.63,0.21,3.56,681.06,7.23,9659.19,3,fixedpt,compBare
19,2121,-175.78,-99.86,103.83,-101.1,-98.78,103.09,0.26,3.5,715.37,6.72,10394.91,3,fixedpt,compBare
20,2116,-163.92,-94.11,97.75,-98.91,-97.84,102.14,0.26,3.1,727.76,6.8,11142.13,3,fixedpt,compBare
21,2120,-160.76,-73.36,78.37,-98.1,-97.84,102.14,0.26,3.4,724.89,6.92,11889.55,3,fixedpt,compBare
22,2119,-157.93,-88.88,93.34,-96.22,-93.33,97.77,0.27,3.42,728.19,7.31,12638.09,3,fixedpt,compBare
23,2124,-149.48,-74.6,78.74,-97.63,-88.8,93.23,0.27,3.63,760.5,8.13,13419.62,3,fixedpt,compBare
24,2125,-143.39,-73.44,79.3,-91.33,-88.79,93.22,0.27,3.85,892.09,8.08,14334.55,3,fixedpt,compBare
25,2126,-155.74,-95.69,99.14,-92.24,-88.79,93.22,0.27,4.07,751.84,8.7,15108.34,3,fixedpt,compBare
26,2118,-127.85,-71.18,75.3,-87.54,-84.91,89.34,0.27,3.83,809.21,7.5,15940.13,3,fixedpt,compBare
27,2122,-126.81,-64.01,69.06,-83.2,-79.16,83.77,0.28,4.01,799.86,8.19,16761.22,3,fixedpt,compBare
28,2128,-145.4,-69.85,74.16,-80.32,-75.49,80.11,0.28,4.26,810.32,8.34,17597.0,3,fixedpt,compBare
29,2133,-142.76,-59.79,64.91,-76.8,-75.52,80.12,0.28,4.46,773.79,9.13,18394.22,3,fixedpt,compBare
30,2131,-137.64,-54.26,58.7,-76.24,-75.49,80.11,0.28,4.65,744.98,9.12,19164.78,3,fixedpt,compBare
31,2129,-139.03,-74.3,78.5,-75.56,-75.49,80.11,0.28,4.57,824.7,9.1,20013.16,3,fixedpt,compBare
32,2133,-134.08,-55.04,62.22,-77.08,-75.55,80.17,0.28,4.9,885.2,9.77,20924.25,3,fixedpt,compBare
33,2138,-137.11,-70.17,73.86,-77.6,-77.58,82.38,0.29,4.92,876.21,9.86,21823.22,3,fixedpt,compBare
34,2137,-125.65,-54.81,59.99,-77.58,-77.58,82.17,0.28,4.94,864.21,9.88,22713.41,3,fixedpt,compBare
35,2144,-136.19,-63.7,69.0,-75.56,-75.49,80.11,0.28,5.26,975.19,10.12,23713.62,3,fixedpt,compBare
36,2136,-137.94,-60.23,65.8,-75.52,-75.52,80.12,0.28,5.1,860.74,9.95,24600.22,3,fixedpt,compBare
37,2141,-133.66,-73.4,78.27,-75.48,-75.11,79.7,0.28,5.14,872.61,9.99,25498.37,3,fixedpt,compBare
38,2141,-135.16,-55.81,61.22,-75.47,-75.4,80.17,0.29,5.32,831.19,9.99,26354.1,3,fixedpt,compBare
39,2142,-131.53,-61.59,67.09,-78.28,-77.58,82.17,0.28,5.2,868.64,10.24,27246.65,3,fixedpt,compBare
40,2136,-144.74,-69.12,73.13,-77.51,-77.31,81.9,0.28,5.24,825.1,10.14,28097.67,3,fixedpt,compBare
41,2142,-142.57,-73.11,76.29,-78.19,-72.78,76.76,0.24,4.96,913.4,10.8,29037.98,3,fixedpt,compBare
42,2137,-137.96,-75.85,78.74,-74.34,-73.7,77.51,0.23,5.07,828.42,10.83,29891.72,3,fixedpt,compBare
43,2144,-141.92,-66.29,70.44,-75.43,-75.35,79.95,0.28,5.08,909.21,10.95,30826.39,3,fixedpt,compBare
44,2135,-134.6,-67.99,73.22,-77.48,-75.73,80.33,0.28,5.21,979.94,10.63,31831.59,3,fixedpt,compBare
45,2141,-128.8,-71.82,75.98,-76.64,-75.68,80.28,0.28,4.9,880.17,10.69,32736.99,3,fixedpt,compBare
46,2141,-147.47,-75.63,79.21,-73.79,-72.32,76.13,0.23,4.84,941.76,10.68,33704.35,3,fixedpt,compBare
47,2144,-123.27,-67.31,71.78,-78.02,-77.71,82.31,0.28,5.09,949.77,10.57,34681.55,3,fixedpt,compBare
48,2148,-119.52,-58.7,64.03,-77.14,-77.14,81.72,0.28,5.21,985.67,11.14,35695.13,3,fixedpt,compBare
49,2147,-120.28,-63.34,68.18,-75.81,-69.84,74.42,0.28,5.22,940.03,11.07,36661.29,3,fixedpt,compBare
50,2143,-127.82,-71.14,74.86,-72.33,-66.72,71.33,0.28,5.03,1027.03,10.83,37714.71,3,fixedpt,compBare
51,2148,-122.19,-59.13,63.84,-66.74,-66.72,71.33,0.28,4.98,1100.96,10.98,38841.13,3,fixedpt,compBare
52,2147,-127.71,-61.12,64.66,-66.14,-57.19,61.76,0.28,4.94,974.8,10.78,39841.83,3,fixedpt,compBare
53,2147,-109.69,-57.66,62.01,-57.42,-57.19,61.76,0.28,4.92,997.32,10.47,40865.95,3,fixedpt,compBare
54,2141,-109.34,-52.09,56.2,-57.92,-57.17,61.77,0.28,5.13,1005.45,10.61,41897.35,3,fixedpt,compBare
55,2142,-108.03,-52.03,56.69,-51.39,-50.94,55.73,0.29,4.82,1003.56,10.48,42926.39,3,fixedpt,compBare
56,2145,-88.07,-35.49,41.68,-51.95,-50.7,55.48,0.29,5.2,1056.51,10.55,44008.61,3,fixedpt,compBare
57,2151,-112.74,-47.92,52.13,-50.62,-49.83,54.6,0.29,5.12,1013.53,10.78,45047.95,3,fixedpt,compBare
58,2149,-105.27,-33.5,38.93,-50.53,-49.83,54.6,0.29,5.34,1026.68,10.84,46100.4,3,fixedpt,compBare
59,2142,-112.14,-44.66,50.11,-55.94,-49.83,54.6,0.29,5.05,989.01,11.37,47114.68,3,fixedpt,compBare
60,2149,-111.97,-40.44,46.22,-50.04,-49.7,54.48,0.29,5.42,1093.52,11.28,48234.69,3,fixedpt,compBare
61,2153,-121.62,-38.49,44.43,-50.54,-49.83,54.6,0.29,5.42,1005.96,11.7,49269.85,3,fixedpt,compBare
62,2146,-125.78,-44.05,49.07,-49.83,-49.83,54.6,0.29,5.36,1024.55,11.23,50322.0,3,fixedpt,compBare
63,2137,-120.75,-50.68,56.36,-49.8,-49.7,54.48,0.29,5.33,1077.62,11.27,51427.34,3,fixedpt,compBare
64,2140,-115.98,-46.81,50.59,-50.01,-47.77,52.55,0.29,5.47,1062.24,12.78,52518.44,3,fixedpt,compBare
65,2144,-110.88,-38.24,44.59,-47.68,-43.32,49.47,0.37,5.56,1010.14,11.52,53555.76,3,fixedpt,compBare
66,2150,-107.95,-37.55,42.9,-49.76,-49.59,54.37,0.29,5.81,1074.18,11.94,54657.47,3,fixedpt,compBare
67,2157,-118.27,-47.19,53.24,-44.64,-43.32,49.47,0.37,5.69,1062.48,11.3,55749.46,3,fixedpt,compBare
68,2153,-109.97,-47.07,52.83,-43.75,-43.32,49.47,0.37,5.36,1107.82,11.41,56885.77,3,fixedpt,compBare
69,2151,-93.92,-27.4,35.25,-43.83,-40.52,46.69,0.37,5.63,1195.01,12.13,58108.96,3,fixedpt,compBare
70,2154,-112.02,-48.76,53.3,-40.99,-40.52,46.69,0.37,5.8,1098.27,11.72,59236.09,3,fixedpt,compBare
71,2152,-92.47,-29.13,37.2,-40.52,-40.52,46.69,0.37,5.7,1025.84,13.0,60291.16,3,fixedpt,compBare
72,2155,-94.15,-26.68,33.28,-42.38,-41.96,47.8,0.35,5.57,1054.24,11.9,61374.47,3,fixedpt,compBare
73,2152,-91.71,-36.19,41.41,-40.8,-40.77,47.0,0.37,5.48,1095.33,12.21,62498.98,3,fixedpt,compBare
74,2153,-103.88,-22.68,28.38,-39.42,-33.84,40.07,0.37,5.86,1007.27,12.02,63536.15,3,fixedpt,compBare
75,2153,-101.01,-31.24,37.17,-36.61,-33.84,40.07,0.37,5.46,1038.58,12.4,64600.55,3,fixedpt,compBare
76,2159,-95.76,-26.63,31.66,-33.84,-33.84,40.07,0.37,5.95,1101.02,12.65,65730.11,3,fixedpt,compBare
77,2159,-97.05,-23.48,28.97,-34.39,-33.89,40.12,0.37,5.96,1085.22,12.56,66842.89,3,fixedpt,compBare
78,2156,-88.97,-28.51,36.03,-34.13,-33.84,40.07,0.37,5.66,1119.74,12.36,67990.15,3,fixedpt,compBare
79,2157,-94.37,-14.1,23.04,-34.44,-32.48,41.38,0.53,5.91,1127.76,12.08,69146.33,3,fixedpt,compBare
80,2161,-81.36,-14.87,23.61,-33.67,-33.39,39.27,0.35,5.77,1130.04,12.89,70305.2,3,fixedpt,compBare
81,2156,-88.76,-18.76,27.84,-32.8,-32.29,41.2,0.53,5.93,1091.43,12.43,71425.09,3,fixedpt,compBare
82,2152,-99.46,-25.4,34.06,-32.18,-31.8,40.72,0.53,5.67,1058.17,12.45,72511.66,3,fixedpt,compBare
83,2148,-107.73,-27.12,33.01,-33.16,-32.61,39.8,0.43,5.58,1093.14,12.61,73631.65,3,fixedpt,compBare
84,2149,-89.56,-22.19,31.13,-31.77,-31.67,40.59,0.53,5.47,1201.11,12.67,74861.48,3,fixedpt,compBare
85,2156,-90.1,-18.69,27.23,-32.38,-32.3,39.42,0.42,5.74,1084.57,12.54,75974.76,3,fixedpt,compBare
86,2153,-85.85,-13.99,23.11,-30.23,-30.05,39.32,0.55,5.76,1145.57,12.48,77147.93,3,fixedpt,compBare
87,2157,-80.35,-18.74,26.83,-31.34,-31.09,38.77,0.46,5.81,1228.2,13.07,78405.52,3,fixedpt,compBare
88,2152,-82.99,-18.97,28.78,-29.52,-28.22,37.74,0.57,5.46,1125.12,12.4,79556.69,3,fixedpt,compBare
89,2162,-80.39,-17.87,25.39,-29.03,-27.67,37.19,0.57,5.8,1119.05,12.61,80703.51,3,fixedpt,compBare
90,2163,-86.11,-18.37,26.06,-28.24,-26.99,36.74,0.58,5.74,1145.1,12.71,81876.08,3,fixedpt,compBare
91,2149,-78.64,-20.38,28.81,-28.23,-27.26,36.79,0.57,5.66,1184.92,12.41,83088.92,3,fixedpt,compBare
92,2151,-82.77,-19.89,30.85,-27.6,-27.17,36.45,0.55,5.48,1136.39,12.41,84254.24,3,fixedpt,compBare
93,2146,-76.58,-6.11,17.47,-27.22,-26.18,35.72,0.57,5.47,1227.26,12.2,85507.21,3,fixedpt,compBare
94,2151,-72.05,-7.78,16.89,-27.01,-23.65,32.38,0.52,5.55,1225.13,12.91,86760.47,3,fixedpt,compBare
95,2157,-68.14,-10.78,21.43,-27.08,-23.02,32.22,0.55,5.67,1208.98,12.61,87997.5,3,fixedpt,compBare
96,2157,-74.78,-9.74,21.55,-23.11,-21.24,30.13,0.53,5.46,1200.4,12.58,89224.76,3,fixedpt,compBare
97,2156,-61.33,-15.2,24.34,-22.58,-19.89,29.8,0.59,5.19,1248.5,12.74,90501.31,3,fixedpt,compBare
98,2149,-68.72,-10.85,21.0,-22.25,-19.89,29.8,0.59,5.41,1191.42,12.57,91720.94,3,fixedpt,compBare
99,2159,-82.1,-12.35,23.16,-21.86,-20.61,29.97,0.56,5.51,1298.02,12.59,93047.08,3,fixedpt,compBare
0,2009,-422.27,-292.38,292.38,-294.96,-279.58,279.58,0.0,0.01,216.54,1.67,227.9,9,fixedpt,compZmmul
1,2030,-357.21,-194.41,196.12,-228.49,-205.38,207.71,0.14,0.67,280.61,3.0,522.5,9,fixedpt,compZmmul
2,2048,-370.28,-190.21,191.68,-214.13,-203.95,205.31,0.08,0.94,295.63,3.83,832.78,9,fixedpt,compZmmul
3,2060,-340.39,-149.43,149.77,-183.08,-152.88,152.88,0.0,0.94,342.39,2.5,1187.3,9,fixedpt,compZmmul
4,2073,-318.1,-149.08,149.08,-158.14,-147.75,147.93,0.01,1.03,413.6,2.45,1613.74,9,fixedpt,compZmmul
5,2079,-305.98,-119.27,119.78,-154.14,-128.5,128.83,0.02,1.13,382.97,2.21,2009.51,9,fixedpt,compZmmul
6,2081,-294.37,-105.89,105.89,-129.45,-120.12,120.47,0.02,1.12,428.38,2.78,2450.44,9,fixedpt,compZmmul
7,2092,-290.88,-111.83,112.16,-110.85,-107.85,108.2,0.02,1.53,391.99,3.82,2855.87,9,fixedpt,compZmmul
8,2095,-295.73,-120.07,120.4,-104.31,-103.66,104.01,0.02,1.86,392.78,3.18,3262.68,9,fixedpt,compZmmul
9,2095,-292.03,-108.71,110.35,-101.06,-91.12,93.73,0.16,1.92,363.29,4.33,3642.55,9,fixedpt,compZmmul
10,2106,-255.8,-107.75,110.39,-102.08,-91.12,93.73,0.16,1.82,398.84,4.52,4057.99,9,fixedpt,compZmmul
11,2101,-232.9,-93.43,94.28,-103.04,-102.37,102.56,0.01,1.92,442.26,3.26,4514.91,9,fixedpt,compZmmul
12,2101,-245.26,-96.33,96.68,-103.48,-102.62,102.97,0.02,1.89,402.77,4.19,4933.94,9,fixedpt,compZmmul
13,2104,-225.2,-94.1,95.14,-105.03,-102.62,103.29,0.04,1.76,452.9,4.3,5401.44,9,fixedpt,compZmmul
14,2109,-220.42,-112.54,112.89,-101.1,-91.12,93.73,0.16,2.13,498.64,5.27,5916.72,9,fixedpt,compZmmul
15,2115,-217.38,-79.74,81.43,-92.65,-74.91,77.5,0.16,2.37,465.03,5.61,6399.69,9,fixedpt,compZmmul
16,2118,-224.63,-86.63,88.17,-81.98,-74.91,77.5,0.16,2.46,496.44,5.53,6914.88,9,fixedpt,compZmmul
17,2120,-186.92,-69.18,72.32,-73.46,-71.5,74.1,0.16,2.47,605.43,5.7,7537.72,9,fixedpt,compZmmul
18,2119,-202.54,-71.28,74.5,-73.59,-73.2,76.12,0.18,2.82,540.71,6.81,8096.88,9,fixedpt,compZmmul
19,2118,-185.51,-73.81,75.47,-74.99,-71.58,73.92,0.14,3.0,603.78,6.94,8721.05,9,fixedpt,compZmmul
20,2127,-185.54,-77.9,80.61,-73.76,-72.89,76.18,0.2,3.22,593.63,7.06,9333.55,9,fixedpt,compZmmul
21,2123,-189.28,-73.3,77.23,-71.82,-70.16,73.62,0.21,3.34,622.09,7.15,9976.24,9,fixedpt,compZmmul
22,2131,-171.94,-69.38,72.73,-71.93,-70.29,73.92,0.22,3.13,653.58,7.07,10649.3,9,fixedpt,compZmmul
23,2132,-158.17,-71.32,74.32,-74.79,-71.7,74.63,0.18,3.46,710.85,6.56,11380.47,9,fixedpt,compZmmul
24,2127,-146.59,-73.72,76.59,-72.44,-67.95,71.57,0.22,3.1,703.38,7.21,12102.67,9,fixedpt,compZmmul
25,2128,-158.5,-66.8,69.56,-71.23,-66.83,70.28,0.21,3.25,677.88,7.36,12799.8,9,fixedpt,compZmmul
