Gen,NbVert,tRewAvg,tRewMax,tDistMax,vRewAvg,vRewMax,vDistMax,vSuccess,T_mutat,T_eval,T_val,T_total,seed,instrType,instrSetName,useInstrTrig,useInstrLogExp,useInstrComparison,useInstrExpensiveArithmetic,useInstrZmmul,useInstrLog2Exp2
41,2147,-170.84,-91.04,93.55,-101.0,-93.92,97.46,0.21,5.7,848.81,11.22,28893.77,5,fixedpt,complete,True,True,True,True,False,False
42,2139,-160.04,-71.04,74.81,-105.02,-104.87,107.84,0.18,5.39,814.63,10.95,29735.93,5,fixedpt,complete,True,True,True,True,False,False
43,2146,-163.2,-89.0,91.57,-103.35,-93.97,95.98,0.12,5.61,809.42,12.59,30573.38,5,fixedpt,complete,True,True,True,True,False,False
44,2146,-161.85,-87.87,90.36,-91.48,-86.72,89.88,0.19,5.72,816.63,11.84,31415.77,5,fixedpt,complete,True,True,True,True,False,False
45,2151,-166.53,-89.43,92.08,-102.98,-95.21,97.91,0.16,5.59,791.45,13.43,32237.5,5,fixedpt,complete,True,True,True,True,False,False
46,2151,-167.84,-88.15,91.09,-89.46,-87.31,90.65,0.2,5.52,849.33,10.53,33113.4,5,fixedpt,complete,True,True,True,True,False,False
47,2156,-150.34,-79.59,81.56,-90.4,-85.89,89.23,0.2,5.67,789.39,11.71,33929.75,5,fixedpt,complete,True,True,True,True,False,False
48,2157,-153.89,-75.99,79.35,-89.22,-87.54,90.88,0.2,5.51,802.7,10.66,34758.55,5,fixedpt,complete,True,True,True,True,False,False
49,2150,-157.21,-93.03,94.81,-99.63,-94.14,95.19,0.06,5.39,833.43,11.92,35619.02,5,fixedpt,complete,True,True,True,True,False,False
50,2141,-167.45,-95.88,98.73,-97.76,-87.42,90.76,0.2,5.39,876.1,11.48,36523.71,5,fixedpt,complete,True,True,True,True,False,False
51,2149,-151.71,-85.77,87.85,-93.65,-91.57,94.7,0.19,5.55,873.38,10.89,37424.11,5,fixedpt,complete,True,True,True,True,False,False
52,2150,-151.93,-84.54,85.79,-93.2,-77.23,78.25,0.06,5.41,844.97,12.86,38297.82,5,fixedpt,complete,True,True,True,True,False,False
53,2145,-159.6,-86.96,88.63,-89.61,-80.36,81.23,0.05,5.46,896.69,11.87,39221.54,5,fixedpt,complete,True,True,True,True,False,False
54,2147,-144.9,-69.58,71.16,-87.13,-82.08,82.95,0.05,5.36,859.89,11.09,40107.44,5,fixedpt,complete,True,True,True,True,False,False
55,2143,-156.97,-85.23,87.53,-88.75,-81.71,84.7,0.18,5.39,827.59,11.09,40959.44,5,fixedpt,complete,True,True,True,True,False,False
56,2147,-151.81,-80.43,81.78,-87.13,-81.52,82.54,0.06,5.25,855.98,10.91,41840.3,5,fixedpt,complete,True,True,True,True,False,False
57,2143,-155.15,-77.3,79.65,-85.51,-79.02,79.87,0.05,5.28,860.9,10.68,42726.27,5,fixedpt,complete,True,True,True,True,False,False
58,2137,-163.82,-86.35,87.45,-81.5,-76.23,77.1,0.05,5.16,892.02,10.47,43644.07,5,fixedpt,complete,True,True,True,True,False,False
59,2138,-163.07,-79.61,80.77,-75.98,-72.33,73.16,0.05,5.0,838.65,10.09,44508.19,5,fixedpt,complete,True,True,True,True,False,False
60,2142,-154.09,-73.53,74.22,-75.99,-72.23,73.41,0.07,4.97,844.15,9.8,45376.48,5,fixedpt,complete,True,True,True,True,False,False
61,2137,-169.38,-78.19,79.29,-77.6,-72.23,73.41,0.07,4.85,780.42,9.58,46180.25,5,fixedpt,complete,True,True,True,True,False,False
62,2139,-166.13,-62.06,62.9,-76.86,-71.48,71.98,0.03,4.87,871.84,9.63,47076.44,5,fixedpt,complete,True,True,True,True,False,False
63,2134,-171.68,-79.08,79.39,-79.98,-73.06,73.56,0.03,5.01,784.05,10.83,47887.83,5,fixedpt,complete,True,True,True,True,False,False
64,2134,-166.66,-73.01,73.51,-74.07,-71.48,71.98,0.03,4.97,824.73,9.55,48736.9,5,fixedpt,complete,True,True,True,True,False,False
65,2136,-165.69,-74.33,76.0,-69.65,-60.32,61.66,0.08,4.78,762.77,10.64,49525.07,5,fixedpt,complete,True,True,True,True,False,False
66,2137,-170.39,-75.15,75.81,-74.65,-71.48,71.98,0.03,4.84,799.07,10.02,50349.52,5,fixedpt,complete,True,True,True,True,False,False
67,2144,-157.53,-64.15,66.14,-69.03,-62.5,64.18,0.1,4.96,759.88,10.59,51135.66,5,fixedpt,complete,True,True,True,True,False,False
68,2141,-168.86,-67.05,68.57,-69.18,-53.71,55.55,0.11,4.97,808.8,9.31,51970.38,5,fixedpt,complete,True,True,True,True,False,False
69,2147,-163.89,-54.42,55.41,-60.52,-55.22,56.9,0.1,5.02,811.8,9.19,52807.76,5,fixedpt,complete,True,True,True,True,False,False
70,2137,-166.44,-60.97,62.75,-59.86,-53.71,55.55,0.11,4.96,777.14,9.02,53606.66,5,fixedpt,complete,True,True,True,True,False,False
71,2138,-153.59,-55.91,57.75,-64.58,-55.81,57.65,0.11,5.04,785.82,10.59,54418.43,5,fixedpt,complete,True,True,True,True,False,False
72,2141,-160.96,-56.53,57.95,-57.06,-55.17,56.74,0.09,5.13,831.74,8.86,55272.44,5,fixedpt,complete,True,True,True,True,False,False
73,2142,-149.56,-56.75,58.92,-58.79,-55.08,57.43,0.14,4.82,809.7,9.31,56107.56,5,fixedpt,complete,True,True,True,True,False,False
74,2144,-160.56,-55.38,57.06,-54.96,-48.35,49.55,0.07,4.71,766.4,8.32,56895.29,5,fixedpt,complete,True,True,True,True,False,False
75,2131,-144.09,-58.62,60.8,-56.34,-55.22,56.9,0.1,4.8,792.04,8.38,57709.22,5,fixedpt,complete,True,True,True,True,False,False
76,2128,-133.22,-51.86,54.57,-53.72,-53.17,55.37,0.13,4.47,812.11,9.18,58544.35,5,fixedpt,complete,True,True,True,True,False,False
77,2131,-170.85,-55.11,57.9,-52.51,-51.69,53.89,0.13,4.32,744.83,8.18,59312.65,5,fixedpt,complete,True,True,True,True,False,False
78,2129,-156.24,-42.12,45.47,-48.33,-46.98,48.36,0.08,4.29,800.43,7.73,60135.56,5,fixedpt,complete,True,True,True,True,False,False
79,2122,-162.35,-57.72,61.09,-50.62,-46.98,48.36,0.08,3.98,738.06,8.6,60896.19,5,fixedpt,complete,True,True,True,True,False,False
80,2125,-148.95,-51.44,54.31,-47.33,-46.79,50.39,0.21,4.08,764.27,7.75,61682.89,5,fixedpt,complete,True,True,True,True,False,False
81,2125,-148.2,-50.86,54.64,-48.23,-47.14,50.73,0.21,3.94,805.59,7.97,62509.65,5,fixedpt,complete,True,True,True,True,False,False
82,2130,-155.56,-49.1,52.77,-51.04,-47.47,51.06,0.21,3.92,779.38,7.74,63310.82,5,fixedpt,complete,True,True,True,True,False,False
83,2118,-143.17,-53.29,55.97,-47.77,-47.47,51.06,0.21,3.68,749.73,7.24,64081.26,5,fixedpt,complete,True,True,True,True,False,False
84,2128,-146.29,-49.84,53.06,-50.91,-44.29,46.62,0.14,3.73,831.55,8.25,64934.89,5,fixedpt,complete,True,True,True,True,False,False
85,2118,-151.51,-43.3,46.05,-45.53,-43.33,46.6,0.19,3.7,749.09,7.86,65705.55,5,fixedpt,complete,True,True,True,True,False,False
86,2119,-158.91,-55.7,57.88,-46.15,-43.93,46.46,0.15,3.53,756.62,8.0,66483.15,5,fixedpt,complete,True,True,True,True,False,False
87,2121,-151.3,-47.76,51.03,-45.98,-45.97,49.87,0.23,3.59,736.12,8.32,67241.36,5,fixedpt,complete,True,True,True,True,False,False
88,2121,-145.26,-40.69,44.82,-43.92,-38.49,42.78,0.25,3.67,798.35,7.93,68061.68,5,fixedpt,complete,True,True,True,True,False,False
89,2124,-147.17,-48.54,51.48,-46.27,-44.29,46.62,0.14,3.76,791.45,8.45,68874.38,5,fixedpt,complete,True,True,True,True,False,False
90,2130,-149.2,-42.18,47.19,-41.19,-38.49,42.78,0.25,3.74,761.25,7.06,69655.65,5,fixedpt,complete,True,True,True,True,False,False
91,2131,-130.96,-49.35,54.35,-39.94,-38.49,42.78,0.25,3.76,801.83,8.03,70478.59,5,fixedpt,complete,True,True,True,True,False,False
92,2129,-133.11,-39.03,43.66,-40.48,-38.49,42.78,0.25,3.8,802.63,7.8,71301.46,5,fixedpt,complete,True,True,True,True,False,False
93,2127,-136.26,-38.26,43.29,-38.56,-36.18,40.47,0.25,3.93,772.5,9.08,72095.15,5,fixedpt,complete,True,True,True,True,False,False
94,2123,-115.34,-37.45,41.5,-37.14,-36.18,40.47,0.25,3.96,803.93,9.17,72922.27,5,fixedpt,complete,True,True,True,True,False,False
95,2126,-138.54,-44.21,47.98,-37.89,-36.18,40.47,0.25,4.04,807.04,8.24,73751.45,5,fixedpt,complete,True,True,True,True,False,False
96,2125,-134.92,-34.79,40.62,-42.05,-36.18,40.47,0.25,3.98,884.69,9.26,74657.1,5,fixedpt,complete,True,True,True,True,False,False
97,2125,-137.37,-42.75,46.71,-37.28,-36.18,40.47,0.25,4.05,751.22,8.12,75431.59,5,fixedpt,complete,True,True,True,True,False,False
98,2123,-120.27,-33.64,38.87,-42.09,-38.33,42.61,0.25,4.15,879.5,8.07,76334.43,5,fixedpt,complete,True,True,True,True,False,False
99,2128,-107.46,-41.56,45.79,-41.87,-38.48,42.77,0.25,4.03,911.27,8.88,77269.2,5,fixedpt,complete,True,True,True,True,False,False
0,2009,-421.12,-286.49,286.49,-305.19,-278.85,278.85,0.0,0.0,260.41,2.29,273.7,6,fixedpt,complete,True,True,True,True,False,False
1,2030,-365.74,-196.4,198.52,-258.69,-221.68,221.83,0.01,1.1,359.36,4.4,648.39,6,fixedpt,complete,True,True,True,True,False,False
2,2050,-370.3,-201.18,203.88,-208.4,-191.05,193.57,0.15,1.5,399.27,4.02,1063.09,6,fixedpt,complete,True,True,True,True,False,False
3,2069,-338.55,-167.4,170.5,-189.92,-167.36,169.71,0.14,1.61,432.48,3.87,1512.26,6,fixedpt,complete,True,True,True,True,False,False
4,2078,-330.09,-166.99,169.11,-173.62,-167.36,169.71,0.14,1.97,460.61,4.41,1991.83,6,fixedpt,complete,True,True,True,True,False,False
5,2084,-319.27,-162.18,163.71,-168.7,-159.85,161.58,0.1,2.11,472.84,5.35,2481.57,6,fixedpt,complete,True,True,True,True,False,False
6,2090,-288.24,-148.33,150.54,-154.81,-133.54,138.17,0.27,2.19,522.92,4.63,3022.29,6,fixedpt,complete,True,True,True,True,False,False
7,2095,-308.15,-141.09,144.8,-145.95,-132.33,136.08,0.22,2.59,541.28,4.99,3580.35,6,fixedpt,complete,True,True,True,True,False,False
8,2099,-277.46,-123.66,126.42,-137.04,-131.49,133.99,0.15,2.79,553.21,5.44,4152.2,6,fixedpt,complete,True,True,True,True,False,False
9,2103,-286.32,-112.82,115.52,-130.13,-118.28,120.53,0.13,3.05,563.39,5.6,4734.67,6,fixedpt,complete,True,True,True,True,False,False
10,2110,-236.15,-94.3,99.29,-116.89,-107.04,109.93,0.17,3.17,639.04,6.15,5395.41,6,fixedpt,complete,True,True,True,True,False,False
11,2119,-263.35,-111.16,114.57,-123.98,-122.19,125.69,0.21,3.77,600.09,6.48,6016.64,6,fixedpt,complete,True,True,True,True,False,False
12,2118,-264.06,-93.87,97.51,-112.01,-105.25,109.87,0.27,3.77,635.72,6.61,6673.46,6,fixedpt,complete,True,True,True,True,False,False
13,2123,-264.25,-88.84,93.8,-103.83,-92.41,96.95,0.27,3.61,623.06,6.25,7317.32,6,fixedpt,complete,True,True,True,True,False,False
14,2126,-256.69,-67.88,73.85,-90.04,-78.99,84.61,0.33,3.59,665.88,6.92,8004.84,6,fixedpt,complete,True,True,True,True,False,False
15,2110,-232.36,-83.26,88.41,-78.79,-78.01,81.6,0.21,3.85,686.09,7.01,8713.85,6,fixedpt,complete,True,True,True,True,False,False
16,2115,-194.39,-63.1,68.04,-76.76,-65.9,71.52,0.33,3.73,760.94,7.43,9499.44,6,fixedpt,complete,True,True,True,True,False,False
17,2116,-191.24,-53.88,60.69,-61.82,-60.87,67.33,0.38,4.25,784.9,7.78,10306.99,6,fixedpt,complete,True,True,True,True,False,False
18,2121,-196.04,-42.71,49.52,-60.53,-58.83,65.29,0.38,4.63,716.36,8.95,11048.04,6,fixedpt,complete,True,True,True,True,False,False
19,2126,-196.75,-54.54,59.53,-51.74,-44.53,51.0,0.38,5.03,753.6,8.88,11825.64,6,fixedpt,complete,True,True,True,True,False,False
20,2135,-181.05,-47.56,55.22,-49.14,-44.46,50.92,0.38,5.15,854.54,9.42,12706.67,6,fixedpt,complete,True,True,True,True,False,False
21,2129,-184.18,-48.31,54.48,-44.48,-44.41,50.88,0.38,5.59,807.5,9.64,13540.05,6,fixedpt,complete,True,True,True,True,False,False
22,2133,-206.87,-53.25,59.0,-48.82,-44.53,51.0,0.38,5.45,808.24,9.86,14373.44,6,fixedpt,complete,True,True,True,True,False,False
23,2136,-165.5,-46.05,51.63,-47.94,-44.51,50.98,0.38,5.9,803.47,10.78,15204.42,6,fixedpt,complete,True,True,True,True,False,False
24,2144,-157.83,-42.45,48.44,-43.99,-40.23,47.03,0.4,5.75,823.51,10.44,16057.19,6,fixedpt,complete,True,True,True,True,False,False
25,2148,-182.83,-45.21,51.66,-40.76,-39.29,46.26,0.41,6.05,832.77,11.42,16918.65,6,fixedpt,complete,True,True,True,True,False,False
26,2144,-173.05,-47.63,53.72,-41.92,-39.85,46.82,0.41,6.11,832.9,10.58,17780.63,6,fixedpt,complete,True,True,True,True,False,False
27,2144,-157.27,-46.62,53.69,-40.19,-39.29,46.26,0.41,5.94,878.0,10.86,18686.95,6,fixedpt,complete,True,True,True,True,False,False
28,2145,-170.72,-43.18,49.85,-40.96,-39.29,46.26,0.41,6.07,900.49,11.04,19615.21,6,fixedpt,complete,True,True,True,True,False,False
29,2145,-154.92,-42.42,49.08,-39.91,-39.29,46.26,0.41,6.1,852.56,10.45,20496.96,6,fixedpt,complete,True,True,True,True,False,False
30,2147,-141.07,-40.23,47.52,-39.4,-39.29,46.26,0.41,5.94,979.1,11.67,21504.64,6,fixedpt,complete,True,True,True,True,False,False
31,2151,-142.98,-41.69,48.39,-38.87,-36.87,43.84,0.41,5.94,936.47,10.32,22468.67,6,fixedpt,complete,True,True,True,True,False,False
32,2152,-161.83,-43.28,50.1,-39.59,-39.29,46.26,0.41,6.17,882.52,11.85,23378.97,6,fixedpt,complete,True,True,True,True,False,False
33,2147,-159.42,-47.21,53.39,-40.42,-39.29,46.26,0.41,6.27,834.48,10.95,24241.37,6,fixedpt,complete,True,True,True,True,False,False
34,2150,-146.96,-30.84,39.03,-37.89,-36.87,43.84,0.41,6.27,844.03,10.57,25111.54,6,fixedpt,complete,True,True,True,True,False,False
35,2148,-158.53,-43.01,49.71,-38.92,-36.87,43.84,0.41,6.16,955.94,10.57,26094.09,6,fixedpt,complete,True,True,True,True,False,False
36,2147,-138.37,-32.21,40.2,-42.35,-35.77,42.79,0.41,6.12,885.0,11.99,27007.47,6,fixedpt,complete,True,True,True,True,False,False
37,2149,-139.84,-36.74,43.52,-36.05,-35.77,42.79,0.41,6.36,881.2,11.21,27917.38,6,fixedpt,complete,True,True,True,True,False,False
38,2148,-150.59,-41.72,48.04,-37.52,-35.77,42.79,0.41,6.91,850.44,10.99,28797.43,6,fixedpt,complete,True,True,True,True,False,False
39,2150,-138.9,-38.74,45.67,-35.74,-35.68,42.7,0.41,6.57,845.22,10.97,29671.04,6,fixedpt,complete,True,True,True,True,False,False
40,2149,-140.58,-39.05,45.89,-36.75,-35.77,42.79,0.41,6.68,913.78,12.45,30615.59,6,fixedpt,complete,True,True,True,True,False,False
41,2142,-129.52,-35.72,42.98,-36.38,-36.04,43.0,0.41,6.93,851.54,11.79,31496.08,6,fixedpt,complete,True,True,True,True,False,False
42,2145,-136.24,-40.31,46.92,-37.01,-35.77,42.79,0.41,6.84,913.81,11.06,32439.44,6,fixedpt,complete,True,True,True,True,False,False
43,2146,-140.04,-38.29,45.48,-35.94,-35.75,42.76,0.41,6.56,823.64,12.32,33294.81,6,fixedpt,complete,True,True,True,True,False,False
44,2143,-130.26,-36.22,42.32,-37.07,-35.79,42.78,0.41,6.91,869.67,12.11,34193.15,6,fixedpt,complete,True,True,True,True,False,False
45,2151,-137.31,-47.82,54.9,-35.88,-35.39,42.14,0.4,6.93,872.11,12.0,35094.65,6,fixedpt,complete,True,True,True,True,False,False
46,2148,-154.57,-43.52,49.77,-35.8,-35.67,42.68,0.41,6.65,959.39,12.15,36085.44,6,fixedpt,complete,True,True,True,True,False,False
47,2154,-134.39,-40.24,47.37,-36.22,-35.75,42.76,0.41,6.57,876.63,11.43,36989.65,6,fixedpt,complete,True,True,True,True,False,False
48,2147,-150.56,-44.49,51.32,-36.12,-35.75,42.76,0.41,6.93,913.89,11.76,37932.9,6,fixedpt,complete,True,True,True,True,False,False
49,2150,-125.58,-38.88,46.21,-37.55,-35.67,42.68,0.41,6.76,986.63,12.4,38949.85,6,fixedpt,complete,True,True,True,True,False,False
50,2145,-139.39,-41.71,48.66,-35.75,-35.39,42.14,0.4,6.84,983.03,11.72,39962.95,6,fixedpt,complete,True,True,True,True,False,False
51,2148,-143.56,-28.16,36.45,-35.61,-35.4,42.37,0.41,6.46,972.98,12.09,40965.63,6,fixedpt,complete,True,True,True,True,False,False
52,2154,-147.81,-41.13,48.15,-36.93,-35.23,42.23,0.41,6.39,996.06,11.95,41991.94,6,fixedpt,complete,True,True,True,True,False,False
53,2151,-121.43,-36.59,43.08,-36.2,-35.32,42.34,0.41,6.25,1025.11,11.78,43046.78,6,fixedpt,complete,True,True,True,True,False,False
54,2155,-136.49,-38.67,45.33,-36.26,-35.68,42.48,0.4,6.7,950.42,12.23,44027.52,6,fixedpt,complete,True,True,True,True,False,False
55,2151,-125.06,-40.69,47.55,-37.35,-35.4,42.37,0.41,6.55,1055.05,12.01,45112.29,6,fixedpt,complete,True,True,True,True,False,False
56,2148,-131.1,-37.88,44.84,-35.83,-35.68,42.48,0.4,6.5,974.1,11.89,46116.72,6,fixedpt,complete,True,True,True,True,False,False
57,2153,-141.73,-41.88,47.84,-34.99,-32.47,39.44,0.41,6.49,981.72,12.28,47128.0,6,fixedpt,complete,True,True,True,True,False,False
58,2154,-145.42,-40.71,47.46,-35.4,-32.46,39.42,0.41,6.57,944.37,12.03,48102.2,6,fixedpt,complete,True,True,True,True,False,False
59,2146,-121.27,-24.07,32.12,-33.3,-32.36,39.29,0.41,6.59,979.74,11.61,49110.6,6,fixedpt,complete,True,True,True,True,False,False
60,2149,-121.57,-34.12,41.1,-35.89,-32.77,39.73,0.41,6.13,1071.92,12.21,50212.41,6,fixedpt,complete,True,True,True,True,False,False
61,2148,-132.45,-35.69,42.48,-33.97,-32.98,39.46,0.38,6.78,1099.53,12.56,51341.82,6,fixedpt,complete,True,True,True,True,False,False
62,2151,-139.71,-37.76,44.79,-35.94,-33.8,40.59,0.4,6.72,951.08,11.57,52322.64,6,fixedpt,complete,True,True,True,True,False,False
63,2152,-126.43,-35.23,41.61,-33.16,-32.47,39.44,0.41,6.4,1071.94,12.54,53424.76,6,fixedpt,complete,True,True,True,True,False,False
64,2139,-122.76,-36.36,42.84,-33.91,-32.98,39.46,0.38,6.16,1087.6,12.69,54542.89,6,fixedpt,complete,True,True,True,True,False,False
65,2144,-143.82,-31.94,40.17,-33.4,-32.34,39.36,0.41,6.55,1046.17,13.5,55619.36,6,fixedpt,complete,True,True,True,True,False,False
66,2149,-125.97,-37.18,43.59,-33.53,-32.75,39.71,0.41,6.67,1109.71,13.24,56759.03,6,fixedpt,complete,True,True,True,True,False,False
67,2155,-133.96,-36.29,43.44,-34.73,-32.04,39.06,0.41,7.03,1178.77,12.78,57970.05,6,fixedpt,complete,True,True,True,True,False,False
68,2158,-142.07,-34.05,40.91,-32.68,-31.9,38.86,0.41,6.64,1198.28,12.95,59198.51,6,fixedpt,complete,True,True,True,True,False,False
69,2144,-135.24,-37.36,44.08,-32.76,-32.34,39.36,0.41,6.62,1072.39,12.37,60300.72,6,fixedpt,complete,True,True,True,True,False,False
70,2151,-144.63,-38.15,44.73,-33.81,-32.66,39.67,0.41,6.49,1118.53,14.0,61451.12,6,fixedpt,complete,True,True,True,True,False,False
71,2158,-135.97,-36.35,42.54,-33.0,-32.12,39.15,0.41,6.51,1002.04,12.51,62482.58,6,fixedpt,complete,True,True,True,True,False,False
72,2161,-127.17,-36.78,43.79,-34.28,-32.36,39.33,0.41,6.6,1149.23,14.25,63661.83,6,fixedpt,complete,True,True,True,True,False,False
73,2160,-120.82,-39.0,45.48,-33.8,-32.75,39.71,0.41,6.65,1134.24,13.69,64827.96,6,fixedpt,complete,True,True,True,True,False,False
74,2159,-134.06,-42.25,48.46,-32.88,-32.34,39.36,0.41,6.5,1087.29,14.71,65946.37,6,fixedpt,complete,True,True,True,True,False,False
75,2166,-120.06,-38.58,45.69,-34.42,-32.92,39.78,0.4,7.02,1251.95,13.73,67230.59,6,fixedpt,complete,True,True,True,True,False,False
76,2166,-121.24,-36.22,43.3,-33.69,-32.98,39.99,0.41,7.05,1305.47,13.91,68566.78,6,fixedpt,complete,True,True,True,True,False,False
77,2167,-107.04,-31.19,38.42,-31.91,-31.66,38.51,0.4,6.9,1121.28,14.49,69720.77,6,fixedpt,complete,True,True,True,True,False,False
78,2166,-107.42,-30.72,38.15,-32.02,-31.5,38.51,0.41,6.52,1307.48,13.89,71058.26,6,fixedpt,complete,True,True,True,True,False,False
79,2155,-101.08,-33.07,39.95,-31.87,-31.66,38.51,0.4,6.46,1328.29,14.53,72418.7,6,fixedpt,complete,True,True,True,True,False,False
80,2157,-108.49,-37.33,43.55,-32.28,-31.89,38.72,0.4,6.48,1209.85,14.56,73661.23,6,fixedpt,complete,True,True,True,True,False,False
81,2156,-106.34,-27.78,34.61,-33.38,-32.16,38.83,0.39,6.58,1281.08,14.08,74972.65,6,fixedpt,complete,True,True,True,True,False,False
82,2160,-128.32,-41.59,47.6,-33.3,-32.73,39.57,0.4,6.47,1238.62,14.04,76241.38,6,fixedpt,complete,True,True,True,True,False,False
83,2165,-103.48,-38.84,45.6,-32.42,-32.08,39.11,0.41,6.64,1346.12,14.12,77619.02,6,fixedpt,complete,True,True,True,True,False,False
84,2160,-107.29,-34.87,41.64,-32.21,-31.89,38.72,0.4,6.3,1413.43,14.63,79062.72,6,fixedpt,complete,True,True,True,True,False,False
85,2153,-108.98,-31.72,39.2,-34.07,-31.72,38.59,0.4,6.8,1423.17,13.93,80518.12,6,fixedpt,complete,True,True,True,True,False,False
86,2154,-110.41,-37.82,44.14,-33.12,-31.98,38.81,0.4,6.26,1228.98,13.52,81776.37,6,fixedpt,complete,True,True,True,True,False,False
87,2152,-116.87,-36.65,42.93,-32.52,-32.14,38.8,0.39,6.08,1206.23,13.67,83014.73,6,fixedpt,complete,True,True,True,True,False,False
88,2153,-113.73,-39.99,46.21,-32.09,-31.72,38.59,0.4,6.14,1285.13,13.54,84330.12,6,fixedpt,complete,True,True,True,True,False,False
89,2156,-108.69,-34.99,41.24,-32.62,-31.76,38.61,0.4,6.04,1336.88,13.27,85696.18,6,fixedpt,complete,True,True,True,True,False,False
90,2150,-92.55,-33.7,41.09,-32.14,-31.66,38.51,0.4,6.16,1338.7,13.06,87064.38,6,fixedpt,complete,True,True,True,True,False,False
91,2155,-133.43,-37.26,43.75,-33.26,-32.16,38.83,0.39,5.95,1414.7,13.42,88509.47,6,fixedpt,complete,True,True,True,True,False,False
92,2151,-127.33,-39.44,45.83,-32.06,-31.66,38.51,0.4,6.07,1417.28,13.4,89958.14,6,fixedpt,complete,True,True,True,True,False,False
