Gen,NbVert,tRewAvg,tRewMax,tDistMax,vRewAvg,vRewMax,vDistMax,vSuccess,T_mutat,T_eval,T_val,T_total,seed,instrType,instrSetName
38,2155,-185.02,-95.82,99.44,-111.17,-111.17,114.09,0.18,5.8,887.99,11.19,26170.11,3,fixedpt,l2e2compZmmul
39,2143,-194.64,-115.53,118.65,-111.35,-111.14,114.08,0.18,5.78,975.0,11.39,27170.66,3,fixedpt,l2e2compZmmul
40,2138,-184.04,-115.68,118.43,-111.15,-111.13,114.07,0.18,5.43,939.2,10.97,28136.76,3,fixedpt,l2e2compZmmul
41,2136,-194.97,-122.03,124.43,-120.07,-115.86,118.81,0.18,5.44,979.16,11.27,29143.68,3,fixedpt,l2e2compZmmul
42,2142,-187.02,-118.69,121.32,-115.43,-111.17,114.09,0.18,5.47,989.22,11.41,30159.13,3,fixedpt,l2e2compZmmul
43,2144,-195.72,-113.46,116.0,-111.26,-111.25,114.19,0.18,5.65,967.77,11.22,31153.11,3,fixedpt,l2e2compZmmul
44,2145,-161.15,-109.58,111.58,-113.6,-110.4,113.33,0.18,5.58,1082.53,11.59,32262.14,3,fixedpt,l2e2compZmmul
45,2143,-179.16,-105.53,108.36,-111.0,-110.6,113.53,0.18,5.45,998.32,11.73,33287.18,3,fixedpt,l2e2compZmmul
46,2135,-181.68,-119.7,122.17,-111.11,-110.91,113.82,0.18,5.96,1040.81,11.75,34355.67,3,fixedpt,l2e2compZmmul
47,2140,-185.4,-119.35,121.23,-111.95,-111.66,114.59,0.18,5.68,1041.95,11.76,35426.75,3,fixedpt,l2e2compZmmul
48,2147,-162.01,-115.43,118.78,-110.93,-108.99,111.57,0.16,5.69,1132.57,12.76,36589.22,3,fixedpt,l2e2compZmmul
49,2150,-168.36,-109.86,113.08,-110.97,-110.09,113.02,0.18,5.87,953.85,11.87,37570.54,3,fixedpt,l2e2compZmmul
50,2146,-179.29,-117.24,119.55,-109.84,-106.41,109.0,0.16,5.93,1027.13,11.65,38625.72,3,fixedpt,l2e2compZmmul
51,2148,-164.7,-105.58,109.45,-111.89,-110.82,113.72,0.18,5.57,1045.47,12.47,39698.62,3,fixedpt,l2e2compZmmul
52,2152,-159.34,-102.91,105.77,-114.4,-110.34,113.25,0.18,5.65,1054.11,12.09,40780.55,3,fixedpt,l2e2compZmmul
53,2146,-165.28,-112.14,114.61,-108.66,-102.63,105.55,0.18,5.62,1037.55,12.37,41847.39,3,fixedpt,l2e2compZmmul
54,2144,-176.71,-107.93,110.91,-102.37,-101.53,104.44,0.18,5.67,1039.06,11.74,42913.98,3,fixedpt,l2e2compZmmul
55,2147,-164.56,-108.39,111.27,-108.45,-102.5,105.42,0.18,5.51,1010.88,12.55,43953.01,3,fixedpt,l2e2compZmmul
56,2142,-165.0,-100.6,104.75,-102.17,-101.83,104.75,0.18,5.8,1068.23,11.72,45048.63,3,fixedpt,l2e2compZmmul
57,2138,-163.66,-98.2,100.33,-99.22,-90.21,93.14,0.18,5.64,1071.13,12.66,46147.86,3,fixedpt,l2e2compZmmul
58,2141,-158.9,-93.1,95.95,-91.21,-86.1,89.06,0.18,5.7,1026.56,12.36,47201.99,3,fixedpt,l2e2compZmmul
59,2144,-149.95,-83.12,86.21,-85.84,-84.19,87.12,0.18,5.71,1015.25,10.87,48242.61,3,fixedpt,l2e2compZmmul
60,2145,-186.88,-101.2,103.51,-91.95,-85.03,87.97,0.18,5.75,1088.65,12.2,49358.91,3,fixedpt,l2e2compZmmul
61,2145,-174.42,-88.54,92.22,-87.1,-85.03,87.97,0.18,5.86,968.25,12.11,50357.11,3,fixedpt,l2e2compZmmul
62,2146,-175.87,-91.43,94.19,-85.87,-84.91,87.85,0.18,5.95,1003.85,11.65,51389.54,3,fixedpt,l2e2compZmmul
63,2151,-176.43,-87.1,90.65,-86.84,-83.47,86.38,0.18,5.93,1005.01,12.25,52423.74,3,fixedpt,l2e2compZmmul
64,2153,-168.11,-93.27,95.83,-85.88,-84.91,87.85,0.18,5.84,974.54,12.12,53426.77,3,fixedpt,l2e2compZmmul
65,2149,-190.26,-98.42,101.05,-85.49,-84.19,87.12,0.18,6.14,900.8,11.39,54355.09,3,fixedpt,l2e2compZmmul
66,2147,-174.03,-92.24,96.01,-92.41,-84.93,87.85,0.18,6.01,954.58,11.94,55337.29,3,fixedpt,l2e2compZmmul
67,2144,-174.36,-94.46,97.22,-88.84,-84.93,87.85,0.18,5.53,950.08,11.34,56316.69,3,fixedpt,l2e2compZmmul
68,2140,-169.55,-82.48,86.39,-83.85,-82.85,85.77,0.18,5.61,987.74,11.65,57333.32,3,fixedpt,l2e2compZmmul
69,2146,-164.99,-81.94,85.28,-81.92,-81.65,84.74,0.19,5.59,1069.58,11.71,58430.54,3,fixedpt,l2e2compZmmul
70,2136,-166.56,-89.44,91.92,-82.7,-81.65,84.74,0.19,5.47,1007.34,11.11,59465.67,3,fixedpt,l2e2compZmmul
71,2143,-154.88,-85.42,89.06,-81.66,-81.65,84.74,0.19,5.19,983.03,10.81,60475.1,3,fixedpt,l2e2compZmmul
72,2145,-149.56,-70.13,75.19,-82.29,-81.79,84.7,0.18,4.8,984.01,10.61,61486.05,3,fixedpt,l2e2compZmmul
73,2144,-155.47,-74.49,77.02,-87.65,-82.17,85.09,0.18,5.24,1064.51,10.18,62577.4,3,fixedpt,l2e2compZmmul
74,2133,-162.81,-70.75,74.46,-81.66,-81.63,84.72,0.19,4.74,957.86,10.19,63562.09,3,fixedpt,l2e2compZmmul
75,2141,-165.33,-91.49,94.38,-82.17,-81.42,84.51,0.19,4.6,1011.21,10.29,64596.06,3,fixedpt,l2e2compZmmul
76,2139,-175.19,-82.19,85.76,-83.17,-81.0,83.92,0.18,4.77,1013.09,10.24,65634.03,3,fixedpt,l2e2compZmmul
77,2137,-159.98,-75.47,78.7,-81.49,-81.49,84.58,0.19,4.74,1031.36,9.74,66688.82,3,fixedpt,l2e2compZmmul
78,2126,-174.15,-75.55,80.4,-81.89,-81.62,84.54,0.18,4.76,1021.36,10.33,67734.72,3,fixedpt,l2e2compZmmul
79,2134,-169.66,-73.65,77.3,-82.78,-79.89,82.98,0.19,4.59,1029.11,10.3,68789.03,3,fixedpt,l2e2compZmmul
80,2136,-159.48,-73.38,77.89,-81.97,-81.42,84.51,0.19,4.99,1022.44,10.86,69837.39,3,fixedpt,l2e2compZmmul
81,2126,-163.41,-84.27,87.35,-81.65,-81.42,84.51,0.19,4.75,1024.62,10.0,70886.76,3,fixedpt,l2e2compZmmul
82,2136,-152.95,-78.81,81.83,-80.99,-79.02,81.94,0.18,4.76,1031.77,10.22,71943.76,3,fixedpt,l2e2compZmmul
83,2131,-170.63,-87.01,89.89,-81.15,-79.89,82.98,0.19,4.7,1010.19,10.35,72977.57,3,fixedpt,l2e2compZmmul
84,2128,-155.31,-82.28,84.79,-81.16,-80.02,83.11,0.19,4.6,1099.01,10.26,74101.94,3,fixedpt,l2e2compZmmul
85,2128,-169.3,-80.98,84.66,-79.87,-79.62,82.7,0.19,4.92,971.22,10.7,75099.11,3,fixedpt,l2e2compZmmul
86,2126,-159.34,-81.58,84.8,-79.84,-79.62,82.7,0.19,4.71,1053.68,10.51,76177.27,3,fixedpt,l2e2compZmmul
87,2132,-169.85,-91.22,94.03,-81.66,-79.83,82.92,0.19,4.91,1127.94,10.84,77331.4,3,fixedpt,l2e2compZmmul
88,2134,-144.92,-79.3,82.86,-81.52,-81.45,84.54,0.19,4.92,1128.87,11.39,78484.69,3,fixedpt,l2e2compZmmul
89,2133,-150.8,-83.05,86.34,-81.23,-80.02,83.11,0.19,4.88,1085.13,10.58,79594.57,3,fixedpt,l2e2compZmmul
90,2136,-143.44,-75.94,78.84,-79.46,-79.21,82.3,0.19,5.1,1115.92,10.91,80735.43,3,fixedpt,l2e2compZmmul
91,2139,-160.61,-86.63,89.6,-80.67,-79.21,82.3,0.19,5.13,1114.58,11.18,81876.12,3,fixedpt,l2e2compZmmul
92,2137,-152.62,-78.69,81.55,-79.9,-79.89,82.97,0.19,4.8,1124.67,11.19,83027.72,3,fixedpt,l2e2compZmmul
93,2141,-156.78,-80.1,82.99,-79.67,-79.21,82.3,0.19,5.22,1220.05,12.85,84273.79,3,fixedpt,l2e2compZmmul
94,2137,-141.11,-79.34,82.67,-80.23,-79.21,82.3,0.19,4.98,1196.4,11.4,85496.17,3,fixedpt,l2e2compZmmul
95,2140,-153.3,-76.12,80.32,-80.68,-79.62,82.72,0.19,5.26,1129.16,12.05,86652.3,3,fixedpt,l2e2compZmmul
96,2138,-115.16,-72.4,76.29,-81.45,-79.9,82.99,0.19,5.39,1256.03,11.67,87934.14,3,fixedpt,l2e2compZmmul
97,2140,-141.03,-79.64,82.83,-79.6,-78.79,81.88,0.19,5.29,1147.79,12.1,89109.36,3,fixedpt,l2e2compZmmul
98,2144,-143.66,-85.51,88.87,-80.43,-79.62,82.7,0.19,5.04,1144.0,11.38,90279.9,3,fixedpt,l2e2compZmmul
99,2147,-154.27,-86.49,89.37,-79.69,-75.47,78.9,0.21,5.05,1275.28,11.41,91581.55,3,fixedpt,l2e2compZmmul
0,2009,-425.39,-289.19,289.19,-291.18,-282.12,282.12,0.0,0.0,225.86,1.92,237.02,9,fixedpt,l2e2compExpAr
1,2031,-366.71,-203.4,204.58,-237.59,-215.98,217.64,0.1,1.08,269.12,3.35,520.32,9,fixedpt,l2e2compExpAr
2,2053,-372.51,-174.79,176.82,-201.58,-192.09,192.09,0.0,1.3,306.01,3.34,840.91,9,fixedpt,l2e2compExpAr
3,2070,-355.05,-140.17,140.71,-191.47,-150.94,151.14,0.01,1.64,328.25,3.7,1183.26,9,fixedpt,l2e2compExpAr
4,2080,-348.66,-140.64,140.82,-181.74,-150.94,151.14,0.01,1.68,341.62,3.49,1539.53,9,fixedpt,l2e2compExpAr
5,2087,-295.12,-117.58,119.64,-145.3,-122.7,125.07,0.14,1.45,384.57,2.46,1937.92,9,fixedpt,l2e2compExpAr
6,2086,-342.04,-107.44,108.82,-139.83,-119.26,121.62,0.14,1.91,413.21,2.65,2364.36,9,fixedpt,l2e2compExpAr
7,2092,-311.13,-122.27,122.78,-125.51,-117.76,119.28,0.09,2.02,388.68,2.83,2765.99,9,fixedpt,l2e2compExpAr
8,2099,-306.15,-121.87,123.76,-119.27,-112.89,115.99,0.18,2.14,381.9,3.07,3162.28,9,fixedpt,l2e2compExpAr
9,2101,-277.21,-84.33,86.55,-108.47,-92.83,95.94,0.18,2.11,374.41,3.46,3553.02,9,fixedpt,l2e2compExpAr
10,2100,-268.7,-90.92,93.15,-99.66,-92.83,95.94,0.18,2.15,392.35,3.34,3961.43,9,fixedpt,l2e2compExpAr
11,2097,-291.72,-86.91,89.82,-93.2,-92.56,95.67,0.18,2.28,395.8,3.87,4373.42,9,fixedpt,l2e2compExpAr
12,2098,-268.66,-84.92,88.21,-92.36,-92.13,95.63,0.2,2.18,409.87,3.83,4800.54,9,fixedpt,l2e2compExpAr
13,2099,-196.56,-75.27,77.64,-91.09,-89.72,92.83,0.18,2.05,493.94,4.1,5309.54,9,fixedpt,l2e2compExpAr
14,2105,-231.9,-86.17,88.91,-90.99,-90.06,93.18,0.18,2.41,496.34,4.32,5822.2,9,fixedpt,l2e2compExpAr
15,2109,-245.48,-73.41,76.29,-91.71,-86.3,89.24,0.17,2.56,452.66,4.85,6292.71,9,fixedpt,l2e2compExpAr
16,2106,-236.51,-81.24,83.1,-86.68,-76.03,81.53,0.32,2.66,488.22,4.48,6799.38,9,fixedpt,l2e2compExpAr
17,2111,-218.68,-71.91,73.97,-88.84,-87.1,89.67,0.15,2.67,550.31,5.36,7367.18,9,fixedpt,l2e2compExpAr
18,2115,-189.91,-69.08,74.37,-78.85,-77.11,80.56,0.2,2.99,564.45,4.96,7949.21,9,fixedpt,l2e2compExpAr
19,2117,-196.81,-64.57,66.93,-87.09,-85.99,88.34,0.14,3.06,556.54,5.49,8525.51,9,fixedpt,l2e2compExpAr
20,2120,-170.21,-75.5,78.78,-76.1,-69.5,74.6,0.3,3.05,589.18,5.75,9132.18,9,fixedpt,l2e2compExpAr
21,2120,-176.86,-59.41,64.48,-69.42,-69.01,74.27,0.31,3.29,663.13,5.42,9814.58,9,fixedpt,l2e2compExpAr
22,2128,-171.93,-59.27,64.64,-68.7,-66.1,71.2,0.3,3.42,656.06,6.35,10489.8,9,fixedpt,l2e2compExpAr
23,2135,-168.65,-65.87,70.47,-66.41,-66.41,71.72,0.31,3.64,658.14,6.65,11169.02,9,fixedpt,l2e2compExpAr
24,2135,-144.24,-61.02,63.96,-65.07,-62.69,66.61,0.23,3.8,696.73,6.85,11885.07,9,fixedpt,l2e2compExpAr
25,2126,-155.73,-63.92,68.6,-64.87,-64.23,69.53,0.31,3.86,685.58,6.82,12590.16,9,fixedpt,l2e2compExpAr
26,2130,-167.18,-63.33,67.29,-62.99,-61.12,65.74,0.27,3.95,692.11,6.91,13302.24,9,fixedpt,l2e2compExpAr
27,2132,-165.23,-61.83,65.27,-63.03,-58.79,64.25,0.32,3.94,688.93,7.03,14012.12,9,fixedpt,l2e2compExpAr
28,2133,-151.8,-61.71,65.47,-62.34,-59.54,64.83,0.31,3.79,682.02,7.26,14713.92,9,fixedpt,l2e2compExpAr
29,2136,-136.7,-51.55,56.31,-60.1,-59.05,64.34,0.31,4.0,744.76,6.77,15477.37,9,fixedpt,l2e2compExpAr
30,2134,-136.67,-56.55,60.42,-58.69,-56.06,61.35,0.31,4.26,762.39,6.92,16258.88,9,fixedpt,l2e2compExpAr
31,2133,-135.7,-60.78,65.86,-59.26,-58.79,64.25,0.32,4.09,788.98,6.89,17067.98,9,fixedpt,l2e2compExpAr
32,2135,-142.42,-66.61,71.12,-58.43,-56.43,62.01,0.33,4.03,735.06,7.23,17823.25,9,fixedpt,l2e2compExpAr
33,2137,-131.69,-51.34,55.19,-57.61,-56.06,61.35,0.31,4.38,798.26,6.81,18641.55,9,fixedpt,l2e2compExpAr
34,2134,-128.1,-56.38,61.12,-57.23,-53.22,58.89,0.33,4.25,748.7,7.13,19410.69,9,fixedpt,l2e2compExpAr
35,2131,-134.63,-58.77,63.16,-56.0,-53.22,58.89,0.33,4.04,724.28,7.12,20156.72,9,fixedpt,l2e2compExpAr
36,2132,-114.83,-51.02,55.35,-56.37,-53.89,59.54,0.33,4.03,785.38,7.87,20964.89,9,fixedpt,l2e2compExpAr
37,2132,-130.52,-60.05,64.62,-55.4,-52.48,58.15,0.33,4.15,753.53,7.74,21739.63,9,fixedpt,l2e2compExpAr
38,2128,-125.16,-60.11,64.86,-55.61,-53.22,58.89,0.33,4.05,815.63,8.06,22577.46,9,fixedpt,l2e2compExpAr
39,2134,-111.46,-48.83,55.16,-53.53,-50.16,56.63,0.38,4.13,834.34,8.1,23434.41,9,fixedpt,l2e2compExpAr
40,2130,-89.87,-46.52,52.99,-52.84,-50.16,56.63,0.38,4.09,794.18,8.38,24252.28,9,fixedpt,l2e2compExpAr
41,2136,-119.21,-50.54,56.81,-53.74,-50.16,56.63,0.38,4.47,812.45,8.78,25088.07,9,fixedpt,l2e2compExpAr
42,2132,-118.39,-56.33,61.15,-52.73,-52.55,58.23,0.33,4.31,873.95,8.37,25985.41,9,fixedpt,l2e2compExpAr
43,2136,-105.47,-47.5,52.33,-53.4,-52.05,57.03,0.29,4.24,883.93,8.56,26890.48,9,fixedpt,l2e2compExpAr
44,2139,-102.18,-47.82,52.64,-54.49,-52.66,58.34,0.33,4.35,930.95,8.58,27846.01,9,fixedpt,l2e2compExpAr
45,2141,-109.88,-58.23,64.03,-52.51,-50.16,56.63,0.38,4.49,904.77,8.51,28773.94,9,fixedpt,l2e2compExpAr
46,2133,-96.22,-44.66,51.39,-54.28,-53.19,58.54,0.31,4.15,932.63,8.95,29728.7,9,fixedpt,l2e2compExpAr
47,2137,-106.66,-55.68,60.83,-53.2,-51.82,57.46,0.33,4.13,959.77,9.04,30711.17,9,fixedpt,l2e2compExpAr
48,2139,-94.43,-54.55,58.98,-52.95,-51.82,57.46,0.33,4.43,951.24,9.54,31684.59,9,fixedpt,l2e2compExpAr
49,2141,-104.29,-54.28,59.22,-53.35,-52.08,57.69,0.33,4.45,1058.17,9.2,32765.57,9,fixedpt,l2e2compExpAr
50,2144,-97.03,-52.96,57.87,-55.7,-51.33,56.99,0.33,4.5,1025.65,9.27,33814.64,9,fixedpt,l2e2compExpAr
51,2140,-93.77,-54.52,59.04,-54.2,-50.72,56.55,0.34,4.63,980.2,9.16,34818.59,9,fixedpt,l2e2compExpAr
52,2137,-94.04,-54.69,59.6,-52.35,-51.65,57.29,0.33,4.41,1027.64,9.55,35868.27,9,fixedpt,l2e2compExpAr
53,2145,-99.26,-57.81,63.26,-52.7,-50.16,56.63,0.38,4.52,956.13,9.02,36846.98,9,fixedpt,l2e2compExpAr
54,2144,-84.17,-41.93,47.78,-52.29,-51.2,57.06,0.34,4.58,1055.28,9.43,37926.26,9,fixedpt,l2e2compExpAr
55,2142,-93.26,-55.16,60.18,-51.12,-49.76,55.21,0.32,4.61,951.81,10.18,38901.12,9,fixedpt,l2e2compExpAr
56,2139,-85.98,-46.69,52.39,-52.46,-51.99,57.96,0.35,4.75,978.64,9.06,39902.87,9,fixedpt,l2e2compExpAr
57,2142,-100.27,-51.9,56.75,-51.87,-49.76,55.21,0.32,4.38,1020.46,9.07,40946.2,9,fixedpt,l2e2compExpAr
58,2144,-109.44,-59.75,64.44,-52.4,-51.33,56.99,0.33,4.61,984.92,8.79,41954.08,9,fixedpt,l2e2compExpAr
59,2149,-99.14,-52.44,56.43,-52.67,-49.38,55.02,0.33,4.45,933.34,10.0,42910.72,9,fixedpt,l2e2compExpAr
60,2143,-90.56,-39.05,44.52,-52.45,-51.95,57.79,0.34,4.53,985.18,9.4,43920.16,9,fixedpt,l2e2compExpAr
61,2144,-92.65,-44.6,49.69,-51.94,-46.2,52.03,0.34,4.61,1084.63,10.06,45029.18,9,fixedpt,l2e2compExpAr
62,2148,-89.75,-41.68,47.73,-47.07,-45.29,51.11,0.34,4.51,1102.72,10.1,46155.7,9,fixedpt,l2e2compExpAr
63,2151,-86.37,-43.51,48.14,-48.1,-47.52,53.66,0.36,4.57,1055.95,9.37,47234.97,9,fixedpt,l2e2compExpAr
64,2154,-89.51,-46.92,51.06,-46.17,-46.0,51.84,0.34,4.77,1060.59,9.97,48320.08,9,fixedpt,l2e2compExpAr
65,2156,-92.84,-47.91,53.34,-46.91,-46.0,51.84,0.34,4.77,1022.23,10.22,49367.82,9,fixedpt,l2e2compExpAr
66,2160,-89.55,-45.47,50.36,-45.74,-45.14,50.94,0.34,4.92,1048.83,10.47,50442.06,9,fixedpt,l2e2compExpAr
67,2155,-68.16,-38.59,44.88,-47.65,-46.41,52.55,0.36,4.76,1195.55,9.95,51661.44,9,fixedpt,l2e2compExpAr
68,2157,-89.73,-48.29,53.28,-47.58,-45.14,50.94,0.34,5.2,1134.22,10.96,52821.1,9,fixedpt,l2e2compExpAr
69,2148,-83.38,-47.29,52.39,-46.45,-45.84,51.68,0.34,4.92,1111.01,11.13,53958.2,9,fixedpt,l2e2compExpAr
70,2150,-88.81,-52.27,57.29,-48.67,-46.11,51.93,0.34,4.93,1086.87,10.74,55070.31,9,fixedpt,l2e2compExpAr
71,2147,-98.18,-48.61,53.6,-47.33,-45.14,50.94,0.34,5.01,1023.64,10.93,56119.35,9,fixedpt,l2e2compExpAr
72,2145,-75.52,-40.39,45.87,-47.54,-45.39,51.37,0.35,4.87,1128.75,10.1,57272.11,9,fixedpt,l2e2compExpAr
73,2146,-85.92,-48.79,53.23,-46.46,-45.03,51.04,0.35,5.09,1261.35,10.55,58559.7,9,fixedpt,l2e2compExpAr
74,2152,-96.97,-52.45,56.31,-46.1,-45.08,50.57,0.32,5.18,1135.39,11.3,59722.15,9,fixedpt,l2e2compExpAr
75,2157,-80.72,-38.27,43.45,-46.09,-45.14,51.08,0.35,5.29,1180.85,10.82,60928.57,9,fixedpt,l2e2compExpAr
76,2154,-94.44,-43.04,49.12,-49.02,-47.17,53.6,0.38,4.98,1197.42,10.68,62152.46,9,fixedpt,l2e2compExpAr
77,2150,-105.35,-51.64,57.18,-47.5,-46.86,52.61,0.34,5.05,1119.91,9.85,63295.84,9,fixedpt,l2e2compExpAr
78,2152,-83.37,-42.66,48.63,-45.28,-43.03,48.88,0.34,4.64,1155.72,11.09,64475.75,9,fixedpt,l2e2compExpAr
79,2157,-87.62,-44.07,49.5,-45.34,-43.05,48.9,0.34,5.1,1105.34,11.53,65606.18,9,fixedpt,l2e2compExpAr
80,2154,-93.46,-45.03,50.05,-43.08,-42.56,48.41,0.34,5.23,1108.48,10.47,66740.14,9,fixedpt,l2e2compExpAr
81,2164,-90.06,-40.77,45.91,-45.32,-42.22,48.26,0.35,5.16,1113.89,10.79,67880.21,9,fixedpt,l2e2compExpAr
82,2166,-89.62,-43.77,48.41,-47.57,-43.05,48.9,0.34,5.38,1238.76,11.97,69144.73,9,fixedpt,l2e2compExpAr
83,2161,-82.26,-36.77,42.34,-44.44,-42.39,49.05,0.39,5.18,1221.61,11.22,70392.11,9,fixedpt,l2e2compExpAr
84,2162,-78.54,-43.31,48.04,-45.97,-45.81,51.87,0.36,5.07,1115.03,11.48,71532.77,9,fixedpt,l2e2compExpAr
85,2156,-96.47,-46.15,52.13,-43.94,-42.56,48.41,0.34,5.13,1336.99,11.62,72895.84,9,fixedpt,l2e2compExpAr
86,2153,-88.01,-42.08,47.27,-43.07,-42.39,49.04,0.39,5.22,1341.44,10.59,74262.04,9,fixedpt,l2e2compExpAr
87,2153,-99.33,-47.52,53.12,-43.95,-42.56,48.41,0.34,5.03,1330.35,11.71,75617.48,9,fixedpt,l2e2compExpAr
88,2158,-88.32,-42.92,48.1,-44.81,-41.06,47.72,0.39,5.41,1157.9,12.08,76801.98,9,fixedpt,l2e2compExpAr
89,2160,-88.84,-35.67,42.74,-43.64,-41.78,48.6,0.4,5.05,1353.94,12.26,78182.06,9,fixedpt,l2e2compExpAr
90,2168,-89.56,-38.2,45.14,-44.37,-43.35,49.7,0.37,5.14,1349.79,12.14,79556.43,9,fixedpt,l2e2compExpAr
91,2168,-88.7,-40.32,46.63,-43.59,-40.5,47.32,0.4,5.24,1281.26,12.3,80863.6,9,fixedpt,l2e2compExpAr
92,2162,-89.71,-40.72,46.23,-46.07,-45.51,51.85,0.37,5.2,1320.54,11.5,82210.41,9,fixedpt,l2e2compExpAr
93,2157,-95.29,-46.96,52.9,-42.54,-40.5,47.32,0.4,4.9,1391.55,11.66,83628.39,9,fixedpt,l2e2compExpAr
94,2158,-80.12,-41.53,48.35,-41.44,-40.5,47.32,0.4,5.17,1296.46,10.43,84949.49,9,fixedpt,l2e2compExpAr
95,2164,-88.65,-48.71,54.4,-44.03,-42.86,48.95,0.36,4.43,1317.22,11.15,86291.37,9,fixedpt,l2e2compExpAr
96,2161,-86.42,-44.49,49.2,-43.16,-42.62,48.71,0.36,4.54,1368.83,11.3,87685.07,9,fixedpt,l2e2compExpAr
97,2164,-90.84,-45.3,51.34,-41.96,-40.5,47.32,0.4,4.92,1253.05,10.9,88962.7,9,fixedpt,l2e2compExpAr
98,2162,-83.69,-40.23,46.12,-40.83,-40.5,47.32,0.4,5.1,1352.69,10.55,90339.27,9,fixedpt,l2e2compExpAr
99,2160,-87.68,-41.94,47.77,-41.93,-40.53,47.17,0.39,4.92,1252.45,11.17,91619.21,9,fixedpt,l2e2compExpAr
0,2009,-414.8,-259.78,259.78,-260.05,-237.16,237.16,0.0,0.01,183.67,1.8,191.98,7,fixedpt,l2e2compExpAr
1,2029,-376.43,-182.81,185.27,-210.66,-170.03,173.18,0.19,0.7,267.41,2.52,470.08,7,fixedpt,l2e2compExpAr
2,2047,-337.23,-164.76,164.93,-168.62,-145.76,145.94,0.01,0.64,302.16,2.8,782.67,7,fixedpt,l2e2compExpAr
3,2064,-345.93,-130.9,135.8,-152.08,-119.24,124.58,0.32,1.05,345.97,4.84,1142.36,7,fixedpt,l2e2compExpAr
4,2070,-349.02,-130.26,133.99,-129.0,-103.87,109.01,0.31,1.29,330.59,3.68,1485.93,7,fixedpt,l2e2compExpAr
5,2078,-313.38,-111.16,114.72,-111.33,-94.19,98.45,0.26,1.22,390.96,3.35,1889.25,7,fixedpt,l2e2compExpAr
6,2082,-288.05,-119.38,123.87,-106.3,-94.19,98.45,0.26,1.13,433.95,3.49,2335.43,7,fixedpt,l2e2compExpAr
7,2090,-309.08,-117.84,120.15,-103.45,-94.19,98.45,0.26,1.63,454.14,4.03,2803.32,7,fixedpt,l2e2compExpAr
8,2094,-290.86,-99.89,104.24,-98.07,-92.29,96.86,0.28,1.64,454.53,4.72,3271.04,7,fixedpt,l2e2compExpAr
9,2098,-247.08,-81.31,84.13,-105.26,-92.29,96.86,0.28,1.3,505.05,4.85,3790.77,7,fixedpt,l2e2compExpAr
10,2106,-264.26,-99.93,102.35,-99.03,-93.38,97.64,0.26,1.85,553.82,4.71,4358.06,7,fixedpt,l2e2compExpAr
11,2111,-232.22,-78.74,82.11,-99.11,-92.76,96.72,0.24,1.82,572.33,4.33,4943.79,7,fixedpt,l2e2compExpAr
12,2107,-234.65,-89.25,91.8,-100.1,-92.59,96.39,0.23,1.84,573.11,5.1,5531.8,7,fixedpt,l2e2compExpAr
13,2109,-236.64,-92.89,95.24,-96.31,-88.25,92.22,0.24,2.21,605.45,5.46,6152.71,7,fixedpt,l2e2compExpAr
14,2112,-220.54,-87.45,91.84,-88.25,-88.25,92.22,0.24,2.31,619.74,6.11,6789.98,7,fixedpt,l2e2compExpAr
15,2102,-207.18,-94.34,97.91,-88.57,-81.92,86.86,0.3,2.48,685.4,6.14,7491.42,7,fixedpt,l2e2compExpAr
16,2109,-229.42,-96.19,99.6,-92.13,-84.78,89.07,0.26,2.4,645.0,6.26,8153.6,7,fixedpt,l2e2compExpAr
17,2111,-216.41,-95.3,98.74,-93.96,-85.02,89.47,0.27,2.36,678.73,6.26,8848.18,7,fixedpt,l2e2compExpAr
18,2119,-190.26,-79.51,85.06,-84.78,-84.78,89.07,0.26,2.47,688.23,5.92,9552.75,7,fixedpt,l2e2compExpAr
19,2120,-175.61,-82.64,85.84,-92.45,-91.2,95.15,0.24,2.17,715.82,5.12,10283.17,7,fixedpt,l2e2compExpAr
20,2119,-178.29,-79.89,83.28,-91.74,-88.23,92.19,0.24,2.38,733.22,5.83,11033.35,7,fixedpt,l2e2compExpAr
21,2113,-182.35,-87.46,91.86,-82.29,-77.08,82.51,0.33,2.35,705.15,6.07,11754.92,7,fixedpt,l2e2compExpAr
22,2119,-185.14,-79.17,81.78,-91.76,-86.45,89.74,0.2,2.18,717.38,5.72,12488.78,7,fixedpt,l2e2compExpAr
23,2116,-184.99,-72.46,75.6,-81.79,-77.71,82.57,0.29,2.38,722.78,6.86,13227.65,7,fixedpt,l2e2compExpAr
24,2110,-192.16,-53.91,57.54,-79.63,-67.95,72.26,0.26,2.36,729.3,6.79,13973.89,7,fixedpt,l2e2compExpAr
25,2115,-178.75,-79.19,81.98,-73.68,-66.81,71.46,0.28,2.45,760.3,6.17,14750.68,7,fixedpt,l2e2compExpAr
26,2117,-179.42,-72.06,75.22,-67.27,-66.0,70.65,0.28,2.44,754.92,5.61,15522.63,7,fixedpt,l2e2compExpAr
27,2113,-197.97,-63.2,66.3,-67.08,-66.0,70.65,0.28,2.6,715.19,5.85,16252.81,7,fixedpt,l2e2compExpAr
28,2120,-180.14,-60.42,63.88,-68.86,-67.95,72.26,0.26,2.39,726.02,6.52,16995.7,7,fixedpt,l2e2compExpAr
29,2119,-191.37,-61.37,65.05,-68.16,-65.83,70.12,0.26,2.41,718.85,6.41,17731.17,7,fixedpt,l2e2compExpAr
